VAR1,VAR2,VAR3,VAR4,VAR5,TRAITEMENT,CIBLE
0.257596,B,0.115673,0.990632,0.956282,T3,0
0.994332,A,0.553692,0.942365,0.641741,T3,1
0.346942,C,0.939008,0.472052,0.443078,T3,1
0.131705,B,0.066755,0.872720,0.211445,T3,0
0.777817,B,0.407233,0.330835,0.935904,T3,0
0.248162,C,,0.390615,0.665937,T3,0
0.620068,B,0.246294,0.319251,0.298888,T3,0
0.966887,A,0.756355,0.572529,0.060541,T3,0
0.164217,A,0.878470,0.853625,0.662511,T3,0
0.968198,B,0.484589,0.434161,0.946711,T3,0
0.186082,C,0.570560,0.844470,0.508691,T3,0
0.244935,C,0.947952,0.481632,0.954559,T3,1
0.210045,B,0.133101,0.749184,0.116391,T3,0
0.728822,A,0.953074,0.896726,0.898581,T3,1
0.164894,C,0.394715,0.152681,0.276874,T3,0
0.453811,C,0.771721,0.683048,0.404728,T3,1
0.003962,B,0.623194,0.004462,0.493751,T3,0
0.348366,B,0.753838,0.605128,0.401115,T3,0
0.949579,B,0.133203,0.693722,0.028030,T3,0
0.843669,C,0.545148,0.334642,0.843358,T3,1
0.636303,B,0.245282,0.243532,0.765298,T3,0
0.434427,C,0.268355,0.791093,0.226247,T3,0
0.842617,A,0.653662,0.572686,0.933728,T3,1
0.233091,B,0.136057,0.207457,0.372587,T3,0
0.691700,B,0.540350,0.590794,0.560056,T3,0
0.172249,A,0.870380,0.130818,0.799698,T3,0
0.937051,A,0.473741,0.097278,0.143931,T3,0
0.568238,A,0.567268,0.301752,0.697711,T3,1
0.522899,B,0.385511,0.423113,0.460536,T3,0
0.383408,A,0.566169,0.414837,0.344907,T3,0
0.921206,B,0.129927,0.621276,0.678610,T3,0
0.744537,C,0.563564,0.223098,0.940850,T3,1
0.663040,B,0.546533,0.037601,0.332581,T3,0
0.948520,C,0.802308,0.168323,0.792266,T3,1
0.328214,B,0.119934,0.935834,0.693826,T3,0
0.030010,B,0.609211,0.376700,0.283340,T3,0
0.741452,C,0.267776,0.469409,0.720335,T3,1
0.343058,C,0.733549,0.451530,0.206391,T3,0
0.020030,B,0.905800,0.143673,0.203259,T3,0
0.213450,C,0.526357,0.156892,0.624121,T3,1
0.849186,A,0.782519,0.348046,0.292774,T3,0
0.655668,A,0.875259,0.643391,0.435473,T3,1
0.151366,A,0.377914,0.106786,0.354179,T3,0
0.564839,A,0.431082,0.079987,0.097676,T3,0
0.325417,C,0.259873,0.207246,0.496328,T3,1
0.462553,B,0.047798,0.645174,0.563822,T3,0
0.277230,A,,0.362849,0.762220,T3,1
0.009239,B,0.079641,0.257611,0.033215,T3,0
0.740387,A,0.326856,0.939775,0.498225,T3,1
0.894461,A,0.591791,0.020317,0.498674,T3,1
0.538897,C,0.825478,0.546736,0.689291,T3,1
0.684758,A,0.473840,0.929868,0.411125,T3,1
0.535162,A,0.731748,0.772905,0.768564,T3,1
0.030661,C,0.458152,0.681092,0.151687,T3,0
0.454094,A,0.350830,0.097657,0.090067,T3,0
0.661031,C,,0.646937,0.090364,T3,0
0.171849,A,0.977474,0.021303,0.514548,T3,0
0.907607,C,0.944269,0.255963,0.785581,T3,1
0.967557,A,0.346295,0.393398,0.289968,T3,0
0.590962,A,0.749004,0.449145,0.493465,T3,1
0.028863,B,0.992920,0.340052,0.579596,T3,0
0.123770,C,0.749241,0.231507,0.618469,T3,0
0.139654,B,0.071591,0.402210,0.115746,T3,0
0.390278,A,0.770089,0.351907,0.901921,T3,1
0.220834,A,0.651028,0.150680,0.722832,T3,1
0.200009,A,0.796871,0.212259,0.737986,T3,1
0.984926,C,0.093694,0.726804,0.009989,T3,0
0.448362,C,,0.689757,0.057986,T3,0
0.867082,C,0.035807,0.886960,0.760650,T3,0
0.168186,B,0.981821,0.345853,0.049441,T3,0
0.201248,C,0.281724,0.118822,0.784148,T3,1
0.165499,C,0.133851,0.918676,0.038065,T3,0
0.552132,C,,0.260111,0.373957,T3,0
0.793583,C,0.775836,0.327362,0.542903,T3,1
0.152730,C,0.907108,0.987870,0.760401,T3,0
0.289876,B,0.477748,0.711057,0.883458,T3,0
0.743769,B,0.506015,0.833927,0.083018,T3,0
0.818133,B,0.543236,0.619160,0.190834,T3,0
0.626485,B,0.003089,0.930517,0.531524,T3,0
0.205873,A,0.337086,0.730119,0.654582,T3,1
0.153260,A,0.780742,0.651926,0.258907,T3,0
0.248877,A,0.112504,0.724693,0.411864,T3,0
0.051771,A,0.710015,0.696566,0.783460,T3,0
0.284583,A,0.828539,0.058412,0.008618,T3,0
0.662557,C,,0.636436,0.428837,T3,0
0.939177,B,,0.421291,0.685827,T3,0
0.932951,C,0.499828,0.260071,0.043618,T3,0
0.179557,C,0.764652,0.815189,0.504433,T3,0
0.375842,C,0.632489,0.266353,0.500577,T3,1
0.611259,C,0.859943,0.748223,0.171590,T3,0
0.199025,B,,0.067376,0.270745,T3,0
0.043276,B,0.609388,0.044056,0.858739,T3,0
0.106842,B,0.191491,0.566385,0.246692,T3,0
0.087704,C,0.705580,0.114625,0.340466,T3,0
0.484675,B,0.092196,0.616271,0.568840,T3,0
0.996413,C,0.666941,0.812115,0.535485,T3,1
0.522351,A,0.346409,0.897990,0.458215,T3,1
0.056695,B,0.263131,0.062162,0.183245,T3,0
0.603930,A,0.549041,0.929035,0.268131,T3,0
0.526001,A,0.674730,0.891242,0.151072,T3,0
0.764367,B,,0.261542,0.290795,T3,0
0.841343,C,0.979914,0.699077,0.474700,T3,1
0.116541,B,,0.279911,0.425590,T3,0
0.505242,A,0.990793,0.269265,0.466409,T3,1
0.705053,C,0.401200,0.159021,0.534501,T3,1
0.196507,C,0.817051,0.621535,0.033150,T3,0
0.136456,C,0.671257,0.698138,0.074255,T3,0
0.493728,A,0.404633,0.878497,0.682533,T3,1
0.646206,A,0.601160,0.460303,0.085725,T3,0
0.581549,C,0.890793,0.901574,0.322577,T3,0
0.287880,B,0.575427,0.221378,0.019840,T3,0
0.631574,B,,0.317426,0.264152,T3,0
0.893585,B,0.978434,0.025309,0.110886,T3,0
0.225505,A,,0.031079,0.026627,T3,0
0.904356,A,0.595016,0.979601,0.229702,T3,0
0.508097,C,0.346716,0.451553,0.670640,T3,1
0.182494,C,0.859061,0.947589,0.819387,T3,0
0.657720,B,0.562769,0.374137,0.340698,T3,0
0.156375,A,0.407865,0.844201,0.723464,T3,0
0.334292,C,0.755035,0.445328,0.213822,T3,0
0.938924,A,0.945939,0.644565,0.076622,T3,0
0.570860,C,0.404381,0.799803,0.304989,T3,0
0.516436,B,0.420698,0.387915,0.608122,T3,0
0.124500,C,0.137765,0.738634,0.861422,T3,0
0.644693,A,0.245519,0.708921,0.615376,T3,1
0.376192,B,0.528633,0.448364,0.945509,T3,0
0.489406,A,0.883207,0.803575,0.833306,T3,1
0.573033,B,0.154773,0.176091,0.789265,T3,0
0.244358,C,0.822715,0.336217,0.797873,T3,1
0.686557,A,,0.791944,0.590578,T3,1
0.276983,B,0.347428,0.716996,0.941430,T3,0
0.707386,B,0.625197,0.129778,0.569524,T3,0
0.008285,A,0.151798,0.897674,0.089838,T3,0
0.691846,B,0.921373,0.398295,0.910580,T3,0
0.006717,C,0.775503,0.647068,0.083757,T3,0
0.972177,A,0.193855,0.891373,0.984601,T3,0
0.576792,B,0.781650,0.698049,0.687583,T3,0
0.763799,C,0.403827,0.454031,0.689226,T3,1
0.989024,C,0.000046,0.270648,0.603780,T3,0
0.568384,A,0.179887,0.242608,0.097248,T3,0
0.961246,A,0.114398,0.845986,0.008557,T3,0
0.799848,A,0.567202,0.227683,0.002220,T3,0
0.997392,B,0.839237,0.858800,0.313085,T3,0
0.478433,A,0.629593,0.526617,0.393136,T3,0
0.266344,A,0.228105,0.276502,0.129657,T3,0
0.672819,A,0.253235,0.345321,0.975725,T3,1
0.190154,C,0.469584,0.667483,0.998774,T3,0
0.150231,B,0.472992,0.994272,0.340281,T3,0
0.248125,A,0.844927,0.760349,0.905311,T3,1
0.516903,A,0.786351,0.619688,0.718338,T3,1
0.987065,B,0.430879,0.922804,0.666479,T3,0
0.968306,B,,0.361738,0.239133,T3,0
0.982904,C,0.718947,0.042923,0.523160,T3,1
0.459436,A,0.181663,0.816275,0.554199,T3,0
0.174957,B,,0.545146,0.991315,T3,0
0.886126,A,0.432426,0.460631,0.543233,T3,1
0.883282,A,0.648565,0.899275,0.508487,T3,1
0.881086,B,0.933452,0.371753,0.524549,T3,0
0.314790,A,0.507395,0.940627,0.486336,T3,1
0.904501,C,,0.629912,0.456435,T3,1
0.323804,C,,0.246649,0.485096,T3,0
0.546531,A,0.706886,0.388898,0.434320,T3,1
0.261073,C,0.022922,0.840847,0.264231,T3,0
0.065572,C,0.098573,0.559460,0.325625,T3,0
0.234116,C,0.973642,0.632611,0.412737,T3,1
0.356390,A,0.077116,0.790027,0.001939,T3,0
0.694892,B,0.560192,0.273349,0.515173,T3,0
0.432493,A,0.628391,0.889341,0.987535,T3,1
0.330575,A,0.902798,0.438751,0.812814,T3,1
0.832427,A,0.970754,0.628918,0.839094,T3,1
0.764270,A,0.313891,0.407024,0.087304,T3,0
0.221936,C,0.547991,0.145115,0.780806,T3,1
0.654722,B,0.317590,0.129613,0.417352,T3,0
0.212587,C,0.618725,0.239590,0.788146,T3,1
0.489960,C,0.476184,0.562919,0.981386,T3,1
0.255103,A,0.674486,0.771312,0.818658,T3,1
0.083261,B,,0.555340,0.637397,T3,0
0.831558,A,0.445299,0.918467,0.320562,T3,0
0.790069,B,0.776359,0.473309,0.409810,T3,0
0.876946,C,,0.665369,0.058981,T3,0
0.079469,C,0.349653,0.910270,0.204761,T3,0
0.063819,C,0.716695,0.688723,0.476617,T3,0
0.191775,A,0.184004,0.896951,0.409987,T3,0
0.415587,A,0.295260,0.910978,0.300326,T3,0
0.361129,B,,0.373551,0.398471,T3,0
0.818806,B,0.154203,0.015953,0.178965,T3,0
0.844159,B,0.175644,0.159953,0.194283,T3,0
0.566760,C,0.562667,0.654774,0.832959,T3,1
0.715956,C,0.516056,0.353368,0.786750,T3,1
0.047712,A,0.821286,0.130705,0.994457,T3,0
0.076940,B,0.816906,0.161822,0.371587,T3,0
0.209873,C,0.692279,0.918491,0.582356,T3,1
0.010602,C,,0.206434,0.978892,T3,0
0.060800,C,0.293446,0.704940,0.131307,T3,0
0.603168,A,0.694362,0.912556,0.074675,T3,0
0.351800,C,0.229977,0.967554,0.091233,T3,0
0.882279,A,0.595908,0.194863,0.895118,T3,1
0.918217,A,0.876703,0.420535,0.722089,T3,1
0.240475,B,0.085304,0.940009,0.930399,T3,0
0.503316,B,0.003828,0.610836,0.097753,T3,0
0.187844,A,,0.923567,0.833913,T3,0
0.416390,A,0.288319,0.065217,0.619632,T3,1
0.809976,A,0.384354,0.055319,0.604070,T3,1
0.889988,C,0.372158,0.996803,0.871624,T3,1
0.516595,C,0.712557,0.332676,0.368010,T3,0
0.199360,A,0.395511,0.059683,0.772813,T3,0
0.662587,B,0.685789,0.371929,0.695542,T3,0
0.207259,B,0.129782,0.862493,0.139451,T3,0
0.695640,C,,0.057386,0.973244,T3,1
0.913143,B,0.624019,0.707818,0.600779,T3,0
0.897308,A,0.058543,0.662839,0.107882,T3,0
0.973864,A,0.962291,0.726302,0.919387,T3,1
0.263001,B,0.895691,0.984187,0.760655,T3,0
0.268938,C,0.834342,0.360653,0.628758,T3,1
0.667038,C,0.678350,0.542790,0.925639,T3,1
0.957621,C,0.817246,0.450729,0.127939,T3,0
0.954090,A,0.651437,0.971176,0.546890,T3,1
0.402780,A,0.733496,0.709219,0.873640,T3,1
0.673971,A,0.330764,0.974269,0.305773,T3,0
0.414151,B,0.620561,0.940305,0.241016,T3,0
0.075196,A,,0.779576,0.840290,T3,0
0.935360,A,0.999557,0.625251,0.493351,T3,1
0.469422,C,0.157934,0.644690,0.179088,T3,0
0.812055,C,0.890066,0.467685,0.120002,T3,0
0.328936,C,0.155722,0.563213,0.128101,T3,0
0.869910,A,0.258302,0.480252,0.275106,T3,0
0.105377,C,0.096402,0.841135,0.158303,T3,0
0.429212,C,0.394238,0.298814,0.303659,T3,0
0.633423,C,0.011784,0.570330,0.108382,T3,0
0.760183,A,0.110171,0.170003,0.897264,T3,0
0.643284,B,0.509020,0.199462,0.348894,T3,0
0.500055,B,0.933208,0.099294,0.904835,T3,0
0.777172,A,0.761341,0.303041,0.330086,T3,0
0.088281,C,0.172323,0.350457,0.342213,T3,0
0.047441,C,0.611618,0.287420,0.847731,T3,0
0.019965,A,0.547997,0.793507,0.386609,T3,0
0.293266,A,0.364827,0.063017,0.184389,T3,0
0.283162,B,0.480811,0.376292,0.674185,T3,0
0.301208,C,0.239543,0.760823,0.142859,T3,0
0.713243,B,0.364391,0.842202,0.303259,T3,0
0.776260,C,0.665279,0.496196,0.164271,T3,0
0.033882,B,0.996268,0.630304,0.033217,T3,0
0.569278,C,0.101121,0.079783,0.982741,T3,0
0.527958,B,,0.725095,0.159954,T3,0
0.464762,A,0.527047,0.186514,0.867335,T3,1
0.951838,A,0.648078,0.027143,0.792890,T3,1
0.309678,B,0.410352,0.187661,0.070376,T3,0
0.770611,B,0.753361,0.008197,0.825734,T3,0
0.482026,C,0.076772,0.162971,0.060816,T3,0
0.119839,A,0.841102,0.234414,0.824730,T3,0
0.582640,C,0.669779,0.337885,0.247503,T3,0
0.762410,B,0.896442,0.838068,0.981069,T3,0
0.973031,A,0.004386,0.960817,0.248290,T3,0
0.572845,A,0.566790,0.063857,0.655013,T3,1
0.761870,B,0.683782,0.620128,0.229260,T3,0
0.085440,B,0.736204,0.576398,0.345886,T3,0
0.330620,A,0.996912,0.344203,0.648787,T3,1
0.340839,B,0.459815,0.163635,0.161591,T3,0
0.418480,A,0.698923,0.799679,0.354895,T3,0
0.894298,C,0.180891,0.479589,0.508610,T3,0
0.345234,A,0.240557,0.462654,0.196673,T3,0
0.407330,B,0.682371,0.961354,0.019629,T3,0
0.936318,B,0.109598,0.469482,0.679139,T3,0
0.369008,A,0.371535,0.119815,0.021035,T3,0
0.941104,B,0.227180,0.829229,0.735747,T3,0
0.070008,C,0.468859,0.469155,0.851568,T3,0
0.118948,A,0.791298,0.394151,0.757937,T3,0
0.751683,C,0.024435,0.170600,0.992147,T3,0
0.706804,A,0.125304,0.710017,0.241532,T3,0
0.248598,C,0.715716,0.748107,0.689479,T3,1
0.221390,B,,0.977212,0.715366,T3,0
0.127264,A,0.147952,0.599431,0.103586,T3,0
0.322201,A,0.049095,0.512423,0.672580,T3,0
0.824850,B,0.123442,0.508643,0.944925,T3,0
0.502821,A,0.873018,0.534698,0.380556,T3,0
0.118365,C,,0.586829,0.537320,T3,0
0.473639,C,0.421929,0.835131,0.336885,T3,0
0.409941,B,0.586065,0.264739,0.984879,T3,0
0.348874,C,0.312703,0.280441,0.789450,T3,1
0.994244,B,0.676203,0.695304,0.197446,T3,0
0.500211,C,0.395568,0.682835,0.338723,T3,0
0.856665,B,0.625840,0.725927,0.898245,T3,0
0.658579,A,0.785424,0.317749,0.371672,T3,0
0.623790,A,0.434596,0.726127,0.413145,T3,1
0.265265,B,0.512637,0.266242,0.121318,T3,0
0.249572,C,0.608632,0.153291,0.089205,T3,0
0.623898,C,0.409663,0.151585,0.275537,T3,0
0.121562,C,0.332488,0.198806,0.597666,T3,0
0.658498,B,0.337314,0.252511,0.867245,T3,0
0.378450,B,0.038127,0.737212,0.098360,T3,0
0.836751,B,0.867333,0.305088,0.150462,T3,0
0.837185,A,0.948945,0.256257,0.810556,T3,1
0.316675,B,,0.727772,0.219352,T3,0
0.508803,A,0.250038,0.020395,0.250894,T3,0
0.227450,A,0.768049,0.046122,0.000229,T3,0
0.452913,B,0.996629,0.949949,0.849357,T3,0
0.465175,B,0.256601,0.380478,0.191116,T3,0
0.250138,A,0.442540,0.727797,0.914897,T3,1
0.161032,B,0.127678,0.239327,0.059145,T3,0
0.089301,A,0.888517,0.817521,0.660101,T3,0
0.336105,C,0.539047,0.594027,0.187078,T3,0
0.947698,A,0.850524,0.830038,0.606999,T3,1
0.125684,A,0.212715,0.129306,0.946607,T3,0
0.459238,A,0.764617,0.778963,0.490850,T3,1
0.936756,C,0.411424,0.625088,0.512617,T3,1
0.493540,A,0.495018,0.586028,0.298662,T3,0
0.758219,B,0.121985,0.565996,0.072323,T3,0
0.830695,C,0.015406,0.997303,0.713195,T3,0
0.360804,B,,0.154647,0.012315,T3,0
0.652165,B,0.873036,0.611749,0.868302,T3,0
0.930015,A,0.567983,0.811612,0.839509,T3,1
0.697474,C,0.715625,0.768449,0.147363,T3,0
0.871288,B,0.605878,0.636946,0.635245,T3,0
0.177959,C,0.941116,0.942947,0.597466,T3,0
0.368868,B,0.989301,0.934977,0.706261,T3,0
0.635957,A,0.504544,0.215918,0.701299,T3,1
0.633980,C,0.252019,0.945319,0.953034,T3,1
0.635699,A,,0.894108,0.794104,T3,0
0.275740,B,,0.509963,0.084925,T3,0
0.876668,C,0.657231,0.595438,0.477442,T3,1
0.392827,B,0.387578,0.809393,0.443373,T3,0
0.950475,B,0.142607,0.839750,0.900415,T3,0
0.357570,C,0.432457,0.399259,0.727221,T3,1
0.180038,B,0.284911,0.465574,0.932629,T3,0
0.099618,C,0.127710,0.895484,0.606319,T3,0
0.175468,B,0.656255,0.340247,0.449529,T3,0
0.885961,B,,0.041179,0.601721,T3,0
0.482757,A,0.173254,0.525351,0.068863,T3,0
0.325415,A,0.162062,0.150244,0.053283,T3,0
0.342435,A,0.203840,0.731242,0.926804,T3,1
0.195466,B,,0.548418,0.167551,T3,0
0.242287,B,0.267923,0.615324,0.493137,T3,0
0.973915,C,0.771016,0.175733,0.641250,T3,1
0.414290,B,0.506913,0.537172,0.005172,T3,0
0.059539,B,0.422056,0.028134,0.118467,T3,0
0.351434,B,0.432042,0.679621,0.621001,T3,0
0.615860,A,0.586099,0.996557,0.228450,T3,0
0.695714,C,0.075110,0.817724,0.609734,T3,0
0.646078,A,0.547162,0.719798,0.124365,T3,0
0.661939,C,0.601055,0.024221,0.382507,T3,0
0.751903,A,,0.701820,0.555457,T3,1
0.451971,B,0.246401,0.809725,0.240120,T3,0
0.162388,C,0.074217,0.015197,0.975509,T3,0
0.512005,B,0.351910,0.957000,0.208317,T3,0
0.367019,C,0.436169,0.717351,0.455813,T3,1
0.559923,B,0.471522,0.861383,0.350201,T3,0
0.138641,A,0.949487,0.056662,0.543730,T3,0
0.645266,C,0.426891,0.865355,0.402531,T3,1
0.977266,A,,0.026240,0.904171,T3,1
0.600833,C,0.974995,0.084141,0.107682,T3,0
0.306394,A,0.180817,0.498763,0.437657,T3,0
0.516604,C,0.908027,0.580269,0.936528,T3,1
0.750430,A,0.709564,0.836021,0.670244,T3,1
0.657408,A,,0.141046,0.279690,T3,0
0.416448,B,0.188204,0.394090,0.468087,T3,0
0.349818,C,0.520267,0.251638,0.847485,T3,1
0.521342,C,0.036539,0.167987,0.192824,T3,0
0.836901,A,0.253378,0.902080,0.280563,T3,0
0.814990,C,,0.189577,0.406127,T3,1
0.793927,C,0.728151,0.789087,0.574658,T3,1
0.211847,C,0.161317,0.903545,0.471311,T3,0
0.414552,A,0.389848,0.509663,0.438635,T3,1
0.981183,C,0.805889,0.626955,0.116150,T3,0
0.536377,C,0.946887,0.406424,0.815871,T3,1
0.196741,B,0.230453,0.753889,0.811076,T3,0
0.881829,A,0.853318,0.533122,0.493099,T3,1
0.085483,B,0.510325,0.617390,0.783497,T3,0
0.990877,C,,0.695720,0.705632,T3,1
0.489381,A,0.417395,0.198698,0.530052,T3,1
0.562422,A,0.169409,0.498111,0.118261,T3,0
0.716811,B,0.344572,0.294278,0.681203,T3,0
0.575953,A,0.440417,0.042951,0.518404,T3,1
0.951322,B,0.045617,0.053577,0.700369,T3,0
0.981164,C,0.944523,0.717911,0.008960,T3,0
0.213711,C,,0.321334,0.116377,T3,0
0.713686,A,0.790415,0.005069,0.692477,T3,1
0.222563,A,0.993717,0.692164,0.941144,T3,1
0.837318,A,0.190027,0.069289,0.343575,T3,0
0.938304,B,0.207760,0.613096,0.528023,T3,0
0.284574,B,0.758487,0.876047,0.876725,T3,0
0.024496,A,0.069045,0.414516,0.121199,T3,0
0.636569,A,0.291910,0.585392,0.405904,T3,1
0.490617,C,0.743655,0.381818,0.557080,T3,1
0.735054,C,0.254567,0.299878,0.631187,T3,1
0.273739,C,0.137054,0.693261,0.590899,T3,0
0.923115,A,0.485480,0.798517,0.623291,T3,1
0.317744,B,0.292533,0.281238,0.742915,T3,0
0.014150,C,0.954481,0.194327,0.833458,T3,0
0.346414,C,0.937483,0.527275,0.121169,T3,0
0.477479,A,0.788772,0.511290,0.898758,T3,1
0.964183,B,0.757348,0.399626,0.023966,T3,0
0.544958,A,0.118798,0.712200,0.221472,T3,0
0.213884,B,,0.840913,0.361992,T3,0
0.578021,A,,0.412685,0.736766,T3,1
0.397933,B,0.013238,0.327273,0.916493,T3,0
0.441114,C,0.309150,0.096687,0.215186,T3,0
0.980868,A,0.044911,0.211371,0.523879,T3,0
0.251405,C,0.843039,0.552446,0.064895,T3,0
0.635029,A,0.023124,0.128466,0.936827,T3,0
0.926389,A,0.237517,0.101378,0.950089,T3,1
0.793919,A,,0.691312,0.496107,T3,1
0.711165,A,0.080112,0.727138,0.692529,T3,0
0.411051,C,,0.883128,0.334385,T3,0
0.482884,A,0.928974,0.869492,0.896636,T3,1
0.157553,B,0.554421,0.702596,0.842028,T3,0
0.139597,B,0.226229,0.812464,0.324262,T3,0
0.053358,A,0.486907,0.095159,0.148807,T3,0
0.549266,B,0.849707,0.244490,0.111837,T3,0
0.268048,A,0.013548,0.093705,0.288710,T3,0
0.983712,B,0.993770,0.461642,0.095842,T3,0
0.108503,A,0.618057,0.375156,0.417896,T3,0
0.481553,A,0.829957,0.219097,0.291422,T3,0
0.612428,A,0.653559,0.251567,0.865967,T3,1
0.454941,C,0.753767,0.951845,0.746994,T3,1
0.280439,A,0.569029,0.040176,0.665263,T3,1
0.604274,A,0.481430,0.866710,0.866799,T3,1
0.776804,C,0.546092,0.294934,0.069072,T3,0
0.304248,A,0.806011,0.631537,0.772395,T3,1
0.571032,B,0.141893,0.733659,0.715993,T3,0
0.243735,C,,0.891530,0.891775,T3,1
0.581439,B,0.582291,0.181078,0.165970,T3,0
0.003836,B,0.568721,0.744228,0.801094,T3,0
0.054894,C,0.075654,0.419268,0.150363,T3,0
0.524798,A,0.616345,0.281646,0.605044,T3,1
0.008748,C,0.439580,0.144203,0.857193,T3,0
0.630385,C,0.793612,0.999617,0.715352,T3,1
0.181631,A,0.819434,0.305864,0.794719,T3,0
0.594940,B,0.909017,0.533373,0.300078,T3,0
0.012125,C,0.557223,0.779813,0.100161,T3,0
0.013715,C,0.556107,0.574397,0.370253,T3,0
0.521325,C,0.409307,0.802731,0.196429,T3,0
0.332062,C,0.884899,0.511045,0.293238,T3,0
0.159566,A,0.622187,0.635495,0.990669,T3,0
0.378180,C,0.047178,0.863554,0.425205,T3,0
0.350083,C,0.226221,0.446590,0.767265,T3,1
0.968354,A,0.605161,0.446891,0.482332,T3,1
0.064734,C,0.822921,0.481435,0.894155,T3,0
0.484034,B,0.111908,0.303062,0.849150,T3,0
0.223315,B,0.030369,0.933503,0.738511,T3,0
0.473579,A,0.275322,0.018841,0.347686,T3,0
0.086757,A,0.846687,0.736903,0.113987,T3,0
0.438241,B,0.301243,0.164652,0.029559,T3,0
0.527031,A,0.017101,0.749426,0.966604,T3,0
0.079729,B,0.698614,0.540479,0.982343,T3,0
0.111405,B,0.504742,0.571235,0.556461,T3,0
0.881808,B,0.187301,0.353875,0.852980,T3,0
0.709143,A,0.634028,0.217253,0.929957,T3,1
0.185234,C,0.896618,0.375209,0.443138,T3,0
0.342286,B,0.545909,0.920242,0.999312,T3,0
0.558109,C,0.197831,0.518160,0.536850,T3,0
0.317456,C,0.765520,0.858514,0.197240,T3,0
0.881911,B,0.144951,0.720545,0.694463,T3,0
0.515258,C,0.093362,0.821918,0.281452,T3,0
0.669983,C,0.705645,0.938830,0.339651,T3,0
0.012828,C,0.106695,0.964888,0.208079,T3,0
0.117453,B,0.614774,0.529127,0.475965,T3,0
0.137022,C,,0.149499,0.824282,T3,0
0.437939,C,0.330914,0.339391,0.835623,T3,1
0.002874,C,0.465785,0.051235,0.450566,T3,0
0.515221,B,0.837444,0.122295,0.626874,T3,0
0.807003,B,0.788038,0.273413,0.120707,T3,0
0.143103,C,0.119185,0.472457,0.375236,T3,0
0.095190,B,0.170456,0.022925,0.174594,T3,0
0.004569,A,0.588752,0.710368,0.782176,T3,0
0.655629,C,0.602041,0.350193,0.002673,T3,0
0.580179,B,0.085129,0.357156,0.666514,T3,0
0.969905,B,0.861300,0.698282,0.165593,T3,0
0.998212,B,0.990036,0.040215,0.373313,T3,0
0.439694,B,0.466227,0.525600,0.453495,T3,0
0.485241,A,0.198819,0.791494,0.686812,T3,0
0.116263,A,0.653445,0.828418,0.945324,T3,0
0.435733,A,0.671838,0.299773,0.254637,T3,0
0.311759,A,0.570709,0.171379,0.019396,T3,0
0.780006,B,0.007616,0.788337,0.002508,T3,0
0.252955,B,0.122758,0.883996,0.775615,T3,0
0.569204,A,0.229670,0.526947,0.089525,T3,0
0.244342,A,0.836167,0.703673,0.520420,T3,1
0.769968,C,,0.659163,0.998995,T3,1
0.631388,C,0.675461,0.427973,0.823665,T3,1
0.080903,A,,0.468764,0.365951,T3,0
0.025825,C,0.579695,0.619830,0.209450,T3,0
0.637083,A,0.166379,0.924393,0.484296,T3,0
0.166388,C,0.214638,0.153615,0.998105,T3,0
0.728579,C,,0.028017,0.923712,T3,1
0.715662,C,0.840956,0.852856,0.815970,T3,1
0.224669,B,0.862861,0.766796,0.869108,T3,0
0.131773,A,0.082671,0.837758,0.350837,T3,0
0.007363,A,0.812587,0.706987,0.340867,T3,0
0.092650,A,0.450266,0.016287,0.350179,T3,0
0.425883,B,0.087233,0.689224,0.014782,T3,0
0.357492,C,0.920860,0.028436,0.372025,T3,0
0.638316,A,0.876944,0.418252,0.092987,T3,0
0.845257,B,0.133369,0.037768,0.993943,T3,0
0.579635,A,0.302919,0.233408,0.418464,T3,1
0.146475,C,0.577315,0.268846,0.876283,T3,0
0.113622,A,,0.832755,0.437061,T3,0
0.440650,B,,0.552712,0.136250,T3,0
0.605220,A,0.709073,0.712078,0.649571,T3,1
0.657533,C,,0.578629,0.615142,T3,1
0.251507,C,0.520422,0.306236,0.324166,T3,0
0.728037,C,0.708563,0.042554,0.302899,T3,0
0.970691,B,0.040450,0.655100,0.985502,T3,0
0.984255,B,0.872473,0.806850,0.100809,T3,0
0.985878,B,0.896241,0.453858,0.421713,T3,0
0.448605,A,,0.834810,0.712902,T3,1
0.817629,C,0.995648,0.825434,0.482745,T3,1
0.073952,A,0.511887,0.312248,0.082650,T3,0
0.078094,A,,0.123205,0.342599,T3,0
0.224196,A,0.284506,0.379496,0.420808,T3,1
0.954711,A,0.029331,0.615741,0.954884,T3,0
0.342649,A,0.279533,0.668164,0.175957,T3,0
0.239760,C,0.546909,0.627505,0.224894,T3,0
0.048561,B,0.003583,0.064778,0.441325,T3,0
0.561732,C,0.816358,0.904049,0.403306,T3,1
0.328497,B,0.407411,0.741300,0.753528,T3,0
0.117724,B,0.701239,0.378622,0.197906,T3,0
0.673873,A,0.603759,0.098822,0.675770,T3,1
0.930036,A,0.394749,0.570320,0.732668,T3,1
0.095157,A,0.127298,0.809174,0.976946,T3,0
0.120454,A,0.676590,0.574475,0.623526,T3,0
0.266253,B,0.333338,0.942960,0.543667,T3,0
0.370396,B,0.296989,0.782727,0.099069,T3,0
0.076734,A,0.901904,0.908115,0.917813,T3,0
0.717634,B,0.066228,0.235592,0.878949,T3,0
